[ANCHOR_DEBUG] upd=665 n_upd=665 a0_mean=-5.9521 a0_std=0.3752 anchor=1.2941 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7484 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=666 n_upd=666 a0_mean=-5.9793 a0_std=0.3752 anchor=1.3058 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7475 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=667 n_upd=667 a0_mean=-5.9719 a0_std=0.3752 anchor=1.3025 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7582 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=668 n_upd=668 a0_mean=-5.9680 a0_std=0.3752 anchor=1.3006 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7569 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=669 n_upd=669 a0_mean=-5.9643 a0_std=0.3752 anchor=1.2991 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7577 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=670 n_upd=670 a0_mean=-5.9715 a0_std=0.3752 anchor=1.3021 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7624 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=671 n_upd=671 a0_mean=-5.6401 a0_std=0.3752 anchor=1.1632 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6824 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=672 n_upd=672 a0_mean=-5.6383 a0_std=0.3752 anchor=1.1632 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7164 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=676 n_upd=676 a0_mean=-5.9974 a0_std=0.3753 anchor=1.3147 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7331 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=680 n_upd=680 a0_mean=-5.9864 a0_std=0.3754 anchor=1.3154 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7337 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=684 n_upd=684 a0_mean=-6.0564 a0_std=0.3756 anchor=1.3346 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7365 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=685 n_upd=685 a0_mean=-6.0555 a0_std=0.3758 anchor=1.3363 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7315 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=689 n_upd=689 a0_mean=-6.1333 a0_std=0.3759 anchor=1.3728 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7436 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=690 n_upd=690 a0_mean=-6.1587 a0_std=0.3760 anchor=1.3862 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7508 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=691 n_upd=691 a0_mean=-6.1633 a0_std=0.3760 anchor=1.3883 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7515 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=695 n_upd=695 a0_mean=-6.2777 a0_std=0.3761 anchor=1.4376 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7510 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=696 n_upd=696 a0_mean=-6.2815 a0_std=0.3762 anchor=1.4397 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7498 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=697 n_upd=697 a0_mean=-6.2905 a0_std=0.3762 anchor=1.4440 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7612 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=698 n_upd=698 a0_mean=-6.3022 a0_std=0.3762 anchor=1.4492 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7595 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=699 n_upd=699 a0_mean=-6.2882 a0_std=0.3762 anchor=1.4414 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7475 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=703 n_upd=703 a0_mean=-6.3902 a0_std=0.3762 anchor=1.4909 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7676 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=704 n_upd=704 a0_mean=-6.1328 a0_std=0.3763 anchor=1.3747 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7220 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=705 n_upd=705 a0_mean=-6.1420 a0_std=0.3763 anchor=1.3766 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7044 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=706 n_upd=706 a0_mean=-6.1924 a0_std=0.3763 anchor=1.3996 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7412 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=710 n_upd=710 a0_mean=-6.3730 a0_std=0.3764 anchor=1.4810 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7319 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=714 n_upd=714 a0_mean=-6.4184 a0_std=0.3765 anchor=1.4971 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7258 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=715 n_upd=715 a0_mean=-6.4141 a0_std=0.3765 anchor=1.4977 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7252 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=719 n_upd=719 a0_mean=-6.4584 a0_std=0.3766 anchor=1.5263 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7347 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=720 n_upd=720 a0_mean=-6.4821 a0_std=0.3766 anchor=1.5290 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7474 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=724 n_upd=724 a0_mean=-6.6145 a0_std=0.3767 anchor=1.5878 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7503 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=728 n_upd=728 a0_mean=-6.6956 a0_std=0.3767 anchor=1.6214 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7573 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=729 n_upd=729 a0_mean=-6.7079 a0_std=0.3766 anchor=1.6263 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7612 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=730 n_upd=730 a0_mean=-6.7197 a0_std=0.3766 anchor=1.6310 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7602 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=731 n_upd=731 a0_mean=-6.7368 a0_std=0.3766 anchor=1.6390 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7723 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=732 n_upd=732 a0_mean=-6.7185 a0_std=0.3766 anchor=1.6303 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7581 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=736 n_upd=736 a0_mean=-6.8295 a0_std=0.3766 anchor=1.6773 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7627 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=737 n_upd=737 a0_mean=-6.8768 a0_std=0.3765 anchor=1.7034 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7677 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=738 n_upd=738 a0_mean=-6.4597 a0_std=0.3766 anchor=1.5064 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6885 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=739 n_upd=739 a0_mean=-6.5912 a0_std=0.3766 anchor=1.5689 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7318 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=743 n_upd=743 a0_mean=-6.9400 a0_std=0.3766 anchor=1.7269 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7424 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=747 n_upd=747 a0_mean=-6.9839 a0_std=0.3767 anchor=1.7278 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7506 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=751 n_upd=751 a0_mean=-7.0407 a0_std=0.3767 anchor=1.7553 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7453 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=752 n_upd=752 a0_mean=-7.0550 a0_std=0.3768 anchor=1.7657 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7456 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=753 n_upd=753 a0_mean=-7.0657 a0_std=0.3768 anchor=1.7713 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7444 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=754 n_upd=754 a0_mean=-7.0689 a0_std=0.3768 anchor=1.7723 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7452 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=755 n_upd=755 a0_mean=-7.0669 a0_std=0.3768 anchor=1.7708 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7493 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=756 n_upd=756 a0_mean=-7.0545 a0_std=0.3768 anchor=1.7655 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7525 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=757 n_upd=757 a0_mean=-7.0542 a0_std=0.3768 anchor=1.7652 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7524 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=758 n_upd=758 a0_mean=-7.0628 a0_std=0.3768 anchor=1.7697 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7519 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=759 n_upd=759 a0_mean=-7.0640 a0_std=0.3768 anchor=1.7701 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7520 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=760 n_upd=760 a0_mean=-7.0571 a0_std=0.3768 anchor=1.7666 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7525 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=764 n_upd=764 a0_mean=-7.1637 a0_std=0.3769 anchor=1.8133 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7568 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=765 n_upd=765 a0_mean=-6.9975 a0_std=0.3770 anchor=1.7331 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7274 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=766 n_upd=766 a0_mean=-6.8988 a0_std=0.3770 anchor=1.6827 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7097 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=767 n_upd=767 a0_mean=-7.0263 a0_std=0.3770 anchor=1.7457 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7346 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=771 n_upd=771 a0_mean=-7.1727 a0_std=0.3771 anchor=1.8287 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7299 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=775 n_upd=775 a0_mean=-7.1726 a0_std=0.3774 anchor=1.8398 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7341 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=776 n_upd=776 a0_mean=-7.1624 a0_std=0.3775 anchor=1.8406 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7271 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=780 n_upd=780 a0_mean=-7.2387 a0_std=0.3775 anchor=1.8832 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7386 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=781 n_upd=781 a0_mean=-7.2216 a0_std=0.3776 anchor=1.8722 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7574 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=782 n_upd=782 a0_mean=-7.2315 a0_std=0.3776 anchor=1.8772 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7537 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=783 n_upd=783 a0_mean=-7.2227 a0_std=0.3776 anchor=1.8727 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7475 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=784 n_upd=784 a0_mean=-7.2158 a0_std=0.3776 anchor=1.8691 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7497 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=785 n_upd=785 a0_mean=-7.2264 a0_std=0.3776 anchor=1.8747 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7557 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=786 n_upd=786 a0_mean=-7.2246 a0_std=0.3776 anchor=1.8736 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7583 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=787 n_upd=787 a0_mean=-7.2291 a0_std=0.3776 anchor=1.8759 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7502 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=788 n_upd=788 a0_mean=-7.2197 a0_std=0.3776 anchor=1.8711 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7493 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=789 n_upd=789 a0_mean=-7.2273 a0_std=0.3776 anchor=1.8748 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7583 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=790 n_upd=790 a0_mean=-6.8384 a0_std=0.3776 anchor=1.6813 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6974 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=791 n_upd=791 a0_mean=-6.8664 a0_std=0.3776 anchor=1.6948 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7120 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=795 n_upd=795 a0_mean=-7.2446 a0_std=0.3776 anchor=1.8947 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7336 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=796 n_upd=796 a0_mean=-7.2551 a0_std=0.3776 anchor=1.8864 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7291 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=800 n_upd=800 a0_mean=-7.2142 a0_std=0.3777 anchor=1.8651 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7378 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=801 n_upd=801 a0_mean=-7.1963 a0_std=0.3778 anchor=1.8587 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7302 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=802 n_upd=802 a0_mean=-7.2289 a0_std=0.3778 anchor=1.8759 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7373 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=803 n_upd=803 a0_mean=-7.2293 a0_std=0.3778 anchor=1.8765 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7432 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=804 n_upd=804 a0_mean=-7.2382 a0_std=0.3778 anchor=1.8814 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7378 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=805 n_upd=805 a0_mean=-7.2229 a0_std=0.3778 anchor=1.8740 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7371 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=806 n_upd=806 a0_mean=-7.2207 a0_std=0.3778 anchor=1.8738 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7400 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=807 n_upd=807 a0_mean=-7.2357 a0_std=0.3778 anchor=1.8815 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7489 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=808 n_upd=808 a0_mean=-7.2363 a0_std=0.3778 anchor=1.8817 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7459 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=809 n_upd=809 a0_mean=-7.2147 a0_std=0.3778 anchor=1.8704 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7376 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=813 n_upd=813 a0_mean=-7.3127 a0_std=0.3779 anchor=1.9265 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7459 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=814 n_upd=814 a0_mean=-7.0837 a0_std=0.3779 anchor=1.8089 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6982 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=815 n_upd=815 a0_mean=-7.0683 a0_std=0.3779 anchor=1.7983 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6918 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=816 n_upd=816 a0_mean=-7.1206 a0_std=0.3779 anchor=1.8256 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7168 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=820 n_upd=820 a0_mean=-7.3276 a0_std=0.3780 anchor=1.9301 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7212 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=824 n_upd=824 a0_mean=-7.3435 a0_std=0.3784 anchor=1.9410 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7268 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=828 n_upd=828 a0_mean=-7.4359 a0_std=0.3786 anchor=1.9927 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7402 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=832 n_upd=832 a0_mean=-7.4539 a0_std=0.3787 anchor=2.0157 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7433 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=833 n_upd=833 a0_mean=-7.4727 a0_std=0.3787 anchor=2.0353 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7507 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=834 n_upd=834 a0_mean=-7.4758 a0_std=0.3787 anchor=2.0368 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7480 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=835 n_upd=835 a0_mean=-7.4846 a0_std=0.3787 anchor=2.0418 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7504 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=836 n_upd=836 a0_mean=-7.4686 a0_std=0.3787 anchor=2.0330 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7485 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=837 n_upd=837 a0_mean=-7.4583 a0_std=0.3787 anchor=2.0276 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7607 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=838 n_upd=838 a0_mean=-7.4878 a0_std=0.3787 anchor=2.0432 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7627 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=839 n_upd=839 a0_mean=-7.4801 a0_std=0.3787 anchor=2.0390 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7485 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=843 n_upd=843 a0_mean=-7.5888 a0_std=0.3788 anchor=2.0951 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7483 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=844 n_upd=844 a0_mean=-7.5583 a0_std=0.3788 anchor=2.0958 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7513 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=845 n_upd=845 a0_mean=-7.1048 a0_std=0.3788 anchor=1.8547 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6996 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=846 n_upd=846 a0_mean=-7.2235 a0_std=0.3788 anchor=1.9163 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7047 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=850 n_upd=850 a0_mean=-7.5835 a0_std=0.3788 anchor=2.1067 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7356 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=851 n_upd=851 a0_mean=-7.5090 a0_std=0.3788 anchor=2.0675 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7328 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=852 n_upd=852 a0_mean=-7.4963 a0_std=0.3788 anchor=2.0642 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7323 | nB=0 nS=256 nH=0
[ANCHOR_DEBUG] upd=853 n_upd=853 a0_mean=-7.4556 a0_std=0.3788 anchor=2.0478 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7358 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=857 n_upd=857 a0_mean=-7.5648 a0_std=0.3789 anchor=2.1056 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7448 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=861 n_upd=861 a0_mean=-7.6507 a0_std=0.3790 anchor=2.1473 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7459 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=862 n_upd=862 a0_mean=-7.6664 a0_std=0.3791 anchor=2.1520 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7548 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=863 n_upd=863 a0_mean=-7.6578 a0_std=0.3791 anchor=2.1469 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7476 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=864 n_upd=864 a0_mean=-7.6476 a0_std=0.3791 anchor=2.1413 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7465 | nB=0 nS=64 nH=0
